"id","mean_gs","sd","skewness","kurtosis","current_max","current_mean","current_min","gebco","x","y","sample_type"
2137,3.56,2.12,1.23,5.66,0.209016487002373,0.180391564965248,0.152853488922119,-132,-63.2849999984056,43.2499999997354,"Grab Van Veen"
2142,1.59,1.52,-1.54,5.18,0.186537742614746,0.176887795329094,0.166303247213364,-142,-63.189999998876,43.1666699999725,"Grab Van Veen"
2143,1.06,2.39,-1.08,2.49,0.191042229533196,0.18360224366188,0.177883520722389,-136,-63.0749999993141,43.1666699998106,"Grab Van Veen"
2146,1.89,1.69,-1.3,4.27,0.260172694921494,0.25686240196228,0.253876686096191,-108,-62.961669999546,43.3366700001302,"Grab Van Veen"
2147,-1.22,2.24,0,1.73,0.279610723257065,0.276592940092087,0.27380758523941,-105,-63.0033300000095,43.341670001148,"Grab Van Veen"
2148,0.23,1.97,0.81,2.46,0.284190624952316,0.280494540929794,0.277110457420349,-108,-63.02499999933,43.3433300002684,"Grab Van Veen"
2149,0.47,1.09,-0.96,4.13,0.289512395858765,0.284577161073685,0.279993623495102,-118,-63.0533299985659,43.3466700005027,"Grab Van Veen"
2150,-1.01,3.27,1.27,4.15,0.293574988842011,0.288051009178162,0.283385574817657,-123,-63.0733300001397,43.3500000005487,"Grab Van Veen"
2151,1.14,2.1,-0.75,2.31,0.291166603565216,0.28515350818634,0.280255019664764,-125,-63.0916699984873,43.3533300007766,"Grab Van Veen"
2152,1.75,1.81,-1.03,3.18,0.283523470163345,0.277009606361389,0.271945983171463,-137,-63.1166699982144,43.3566699995968,"Grab Van Veen"
2153,-3.69,2.81,1.61,4.09,0.275018513202667,0.266946852207184,0.25894758105278,-144,-63.1416699990535,43.3616699993881,"Grab Van Veen"
2154,1.07,0.94,-0.75,4.77,0.261156886816025,0.250866025686264,0.240278884768486,-154,-63.166669998235,43.3650000003952,"Grab Van Veen"
2155,0.52,1.77,0.03,2.01,0.246330201625824,0.232797980308533,0.218870013952255,-169,-63.1916700001967,43.368330000463,"Grab Van Veen"
2156,0.53,1.59,-0.13,2.7,0.236188188195229,0.219408765435219,0.201994463801384,-176,-63.2133299980216,43.3716700006556,"Grab Van Veen"
2157,1.69,1.25,-0.84,4.13,0.225392788648605,0.207507237792015,0.188653200864792,-185,-63.2333299991472,43.3733300006461,"Grab Van Veen"
2158,1.66,1.36,-1.19,4.81,0.2094766497612,0.190424337983131,0.169734761118889,-194,-63.2533299995763,43.3783300006417,"Grab Van Veen"
2162,5.98,2.02,0.69,2.2,0.103902988135815,0.084597527980804,0.068082377314568,-106,-63.378329999434,43.7116700004308,"Grab Van Veen"
2163,7.27,1.96,-0.17,1.53,0.097074218094349,0.076225228607655,0.056688468903303,-159,-63.4499999990289,43.7116699992034,"Grab Van Veen"
2164,2.36,2.69,1.33,4.32,0.099090836942196,0.077290251851082,0.058785200119019,-166,-63.4683299998133,43.7116700012359,"Grab Van Veen"
2165,-3.45,2.9,1.09,2.58,0.095114313066006,0.072471626102924,0.053540714085102,-181,-63.4916699988621,43.7116700006918,"Grab Van Veen"
2168,3.37,0.6,-2.12,15.66,0.063881665468216,0.062575697898865,0.06172439455986,-158,-62.6733299984306,43.7141700006234,"Grab Van Veen"
2169,-0.14,1.76,-0.57,2.16,0.058199629187584,0.056499987840652,0.055097933858633,-144,-62.6533299976603,43.7075000003822,"Grab Van Veen"
2170,-3.07,1.88,1,3.46,0.051845174282789,0.049986392259598,0.048352003097534,-134,-62.6333299987587,43.6966700009312,"Grab Van Veen"
2172,0.93,0.98,-1.27,5.89,0.043648414313793,0.041288647800684,0.038876824080944,-97,-62.5916699983271,43.6833299994763,"Grab Van Veen"
2174,1.54,0.62,-1.68,13.57,0.038127370178699,0.034869585186243,0.03149838373065,-82,-62.5499999990362,43.6666700010387,"Grab Van Veen"
2177,4.73,2.08,1.34,3.63,0.040445555001497,0.035748444497585,0.031796105206013,-71,-62.409999998955,43.6116699995119,"Grab Van Veen"
2178,2.97,1.73,0.7,8.55,0.039915941655636,0.035505142062902,0.031846571713686,-74,-62.3916699986511,43.6083299998104,"Grab Van Veen"
2179,2.1,1.01,0.97,3.1,0.041493639349937,0.037135299295187,0.033559884876013,-79,-62.3750000002806,43.600000001111,"Grab Van Veen"
2180,4.58,1.76,1.76,5.4,0.062133524566889,0.047878116369247,0.033701572567225,-96,-62.4316699988246,43.9683300008426,"Grab Van Veen"
2181,4.95,1.93,1.41,3.98,0.052146196365356,0.041650626808405,0.031742539256811,-104,-62.4783299980228,43.965000000449,"Grab Van Veen"
2184,1.35,1.83,-1.36,4.49,0.050671968609095,0.043959405273199,0.038668122142553,-156,-62.5699999989787,43.9608299998443,"Grab Van Veen"
2185,0.94,0.93,-0.23,2.83,0.054263159632683,0.047058895230293,0.041832458227873,-170,-62.5916699984205,43.9600000004429,"Grab Van Veen"
2188,-4.03,3.55,2.51,8.34,0.126747786998749,0.071166954934597,0.034442197531462,-222,-62.8999999979488,44.116669999907,"Grab Van Veen"
2191,4.05,1.86,1.88,5.97,0.124134488403797,0.106815494596958,0.09524080902338,-145,-63.2499999986831,44.1333299999493,"Grab Van Veen"
2193,2.61,0.35,-2.71,27.11,0.12091139703989,0.111624509096146,0.099363312125206,-149,-63.4169999988409,44.1666699997767,"Grab Van Veen"
2194,7.61,2.11,-1.01,3.16,0.121359683573246,0.088564455509186,0.067905820906162,-165,-63.0679999986752,44.1583300006737,"Grab Van Veen"
2195,0.24,2.47,-0.91,2.23,0.133241817355156,0.081781074404716,0.049142237752676,-186,-62.9519999987949,44.1616700007077,"Grab Van Veen"
2196,-4.66,1.96,2.44,7.64,0.130676001310349,0.078230515122414,0.038816221058369,-227,-62.8330000002882,44.1850000001306,"Grab Van Veen"
2198,5.36,2.16,0.72,2.63,0.081183955073357,0.056092396378517,0.039295323193073,-211,-62.6916699985824,44.0416699997868,"Grab Van Veen"
2199,7.58,1.79,-0.43,1.96,0.088513322174549,0.058998174965382,0.040482729673386,-177,-62.6499999995683,44.0900000010867,"Grab Van Veen"
2200,2.91,2.56,0.73,4.46,0.087831847369671,0.059014525264502,0.038916576653719,-143,-62.5829999996655,44.1183300004192,"Grab Van Veen"
2203,7.67,1.85,-0.59,2.09,0.127095893025398,0.089382618665695,0.053575843572617,-220,-62.3419999998449,44.3333299991082,"Grab Van Veen"
2206,5.78,2.59,-0.22,1.91,0.118277326226234,0.097656309604645,0.07570656388998,-159,-62.7669999999817,44.3666700002216,"Grab Van Veen"
2208,6.19,2.47,0.06,1.54,0.126649931073189,0.092381343245506,0.061236992478371,-189,-62.3329999992905,44.4166700010718,"Grab Van Veen"
2209,2.09,0.99,-0.75,4.02,0.11228047311306,0.078642532229424,0.046762600541115,-90,-62.382999999165,44.2333299998677,"Grab Van Veen"
2210,5.28,3.01,0.08,1.6,0.108896680176258,0.076732344925404,0.046522591263056,-88,-62.3719999981229,44.2166700005494,"Grab Van Veen"
2211,8.1,1.59,-0.94,3.09,0.099568545818329,0.072000056505203,0.04421915486455,-132,-62.3569999988435,44.1966699992859,"Grab Van Veen"
2212,2.62,1.16,-1.7,5.93,0.129956960678101,0.091771766543388,0.053281527012587,-197,-62.4999999987273,44.2799999993523,"Grab Van Veen"
2213,-2,4.36,0.95,2.86,0.128206759691238,0.091719754040241,0.058441799134016,-179,-62.7649999999823,44.3016700005562,"Grab Van Veen"
2214,7.64,1.87,-0.63,2.31,0.127932906150818,0.081416688859463,0.046461265534163,-172,-62.8669999998718,44.2166699999296,"Grab Van Veen"
2215,7.57,1.82,-0.33,1.76,0.123938262462616,0.097344376146793,0.075453095138073,-169,-62.9329999996359,44.2833300004833,"Grab Van Veen"
2216,6.82,1.81,0.35,1.7,0.129666864871979,0.100336000323296,0.078448131680489,-178,-62.9829999994096,44.2500000008895,"Grab Van Veen"
2217,5.64,2.28,0.26,2.15,0.149952337145805,0.140475884079933,0.129472106695175,-174,-63.1669999999621,44.2583300000633,"Grab Van Veen"
2218,7.19,2,-0.22,1.73,0.15958297252655,0.149750635027885,0.134734213352203,-146,-63.332999999506,44.2500000000995,"Grab Van Veen"
2219,6.26,2.22,0.19,1.75,0.156746342778206,0.144887790083885,0.134376883506775,-128,-63.1629999989522,44.3333300002055,"Grab Van Veen"
2222,7.29,1.95,-0.23,1.71,0.154141142964363,0.144494101405144,0.138489618897438,-121,-62.3329999990211,44.6283300010554,"Grab Van Veen"
2226,3.41,2.4,1.34,4.01,0.168360367417336,0.154866680502892,0.146478205919266,-103,-62.4919999998873,44.600000000469,"Grab Van Veen"
2227,3.56,3.06,0.36,2.69,0.138133376836777,0.125198274850845,0.115747682750225,-115,-62.8279999999896,44.5066700008799,"Grab Van Veen"
2228,8.1,1.61,-1.14,4.35,0.134331241250038,0.122118420898914,0.112912751734257,-109,-62.8149999990489,44.500000000206,"Grab Van Veen"
2229,6.25,2.26,0.27,1.64,0.132674694061279,0.122774504125118,0.114334739744663,-117,-62.8129999986795,44.4916699996882,"Grab Van Veen"
2230,3.15,3.13,0.34,3.06,0.135532394051552,0.123516470193863,0.11468979716301,-112,-62.9979999983215,44.4425000000922,"Grab Van Veen"
2231,6.42,2.27,0.15,1.57,0.136655166745186,0.124607563018799,0.11580017209053,-134,-62.9949999978191,44.4350000003351,"Grab Van Veen"
2232,3.48,2.22,1.51,4.76,0.138484463095665,0.126555383205414,0.118002124130726,-133,-62.9929999976922,44.4183300004404,"Grab Van Veen"
2233,4.31,2.53,0.94,2.69,0.138828992843628,0.126698285341263,0.118107967078686,-137,-63.0000000000927,44.4166700007379,"Grab Van Veen"
2235,5.37,2.38,0.62,2.02,0.156446248292923,0.143742695450783,0.131844699382782,-132,-63.1579999990453,44.3866700000596,"Grab Van Veen"
2237,2.72,0.78,-1.78,10.95,0.141241446137428,0.102312035858631,0.080894567072392,-13,-63.3949999986798,44.620000000769,"Grab Van Veen"
2238,4.56,2.05,1.3,4.01,0.140553310513496,0.102577276527882,0.081461317837238,-17,-63.3899999986271,44.6116700001185,"Grab Van Veen"
2239,-3.26,3.88,1.79,5.01,0.139822274446487,0.102821655571461,0.081559546291828,-22,-63.3866699994822,44.6016700005623,"Grab Van Veen"
2243,1.15,3.83,0.95,2.77,0.168004423379898,0.156081661581993,0.140705347061157,-121,-63.3133299989257,44.324999999542,"Grab Van Veen"
2245,-2.56,4.02,1.16,3.16,0.084559738636017,0.062434680759907,0.050248797982931,-90,-63.7528299991672,44.3305000000815,"Grab Van Veen"
2246,6.28,2.18,0.25,1.73,0.085358671844006,0.078849114477634,0.070263549685478,-113,-63.6683299992205,44.2700000008614,"Grab Van Veen"
2247,-2.12,2.83,0.73,1.98,0.088146820664406,0.080198720097542,0.072319887578487,-118,-63.6683299991127,44.256670000229,"Grab Van Veen"
2248,3.53,1.97,1.97,6.18,0.086316503584385,0.079166918992996,0.072034455835819,-121,-63.6683299993128,44.238329999512,"Grab Van Veen"
2251,7.69,1.78,-0.47,1.83,0.114640407264233,0.105647474527359,0.093663290143013,-156,-63.4999999990086,44.166669999127,"Grab Van Veen"
2252,-0.19,2.06,-0.47,3.12,0.089657291769981,0.082255005836487,0.072405204176903,-94,-63.6466699988385,44.2833299993877,"Grab Van Veen"
2254,2.41,1.93,-2.61,9.05,0.099386006593704,0.076827190816402,0.063866414129734,-102,-63.6616699982252,44.3450000000134,"Grab Van Veen"
2255,0.12,2.64,1.28,5.51,0.128444746136665,0.099098108708858,0.080041952431202,-70,-63.504999998803,44.4633300005477,"Grab Van Veen"
2256,-3.5,2.4,1.04,2.92,0.139693379402161,0.095826797187328,0.069231443107128,-35,-63.516670000053,44.5316700001256,"Grab Van Veen"
2258,2.68,0.57,-0.03,15.78,0.125491470098495,0.116658508777618,0.102434322237968,-94,-63.4666700001421,44.2185000005605,"Grab Van Veen"
2259,1.62,2.32,-1.25,3.38,0.117683753371239,0.098731160163879,0.08749283850193,-186,-63.3116699991916,44.1083299994252,"Grab Van Veen"
2261,8.23,1.56,-1.13,3.77,0.129960477352142,0.085880562663078,0.058538284152746,-186,-62.9999999975844,44.1683300003754,"Grab Van Veen"
2262,1.92,1.32,-2.72,10.96,0.14332914352417,0.099536210298538,0.069332033395767,-136,-59.0566700000296,45.5200000008112,"Grab Van Veen"
2264,2.72,1.74,2.71,10.58,0.147775694727898,0.103961803019047,0.068365186452866,-124,-59.541669999802,45.7399999997908,"Grab Van Veen"
2265,1.28,1.04,-1.49,8.16,0.244970515370369,0.196492463350296,0.157865196466446,-168,-62.6249999993881,42.8683300012047,"Grab Van Veen"
2267,0.42,1.68,-0.62,3.42,0.152703687548637,0.132216110825539,0.115150578320026,-438,-62.5150000004411,42.9200000003622,"Grab Van Veen"
2268,-3.01,3.33,0.87,2.01,0.121785588562489,0.100505918264389,0.061826568096876,-119,-62.7919999993199,43.0049999999451,"Grab Van Veen"
2269,1.83,1.78,-1.08,3.81,0.191056177020073,0.151840016245842,0.112599492073059,-143,-63.4099999992665,43.1666699994284,"Grab Van Veen"
2271,1.62,0.61,-1.46,12.52,0.047155294567347,0.045131951570511,0.043020613491535,-123,-62.6116699983885,43.6916700004994,"Grab Van Veen"
2273,-0.83,3.59,1.32,4.05,0.121240399777889,0.094296418130398,0.082647353410721,-162,-63.1833299992711,44.116670000073,"Grab Van Veen"
2276,1.32,3.98,0.31,2.63,0.131397485733032,0.08665593713522,0.050776299089193,-191,-62.8330000005525,44.2483300005007,"Grab Van Veen"
2278,3.1,2.47,1.24,4.33,0.141153410077095,0.130781129002571,0.12208004295826,-134,-62.6569999997622,44.5083299989985,"Grab Van Veen"
2280,2.32,1.27,-3.74,17.37,0.12765796482563,0.075311630964279,0.047639992088079,-36,-63.6733299993254,44.436670000529,"Grab Van Veen"
2282,1.21,0.64,-0.51,4.67,0.074184313416481,0.058684688061476,0.041632574051619,-137,-62.3375000007695,43.9166700003162,"Grab Van Veen"
2283,1.64,0.72,-0.29,4.8,0.059279207140207,0.04970296099782,0.039636049419641,-143,-62.3374999998436,43.8333300008139,"Grab Van Veen"
2284,4.74,2.05,1.43,4.07,0.040457900613546,0.037250485271215,0.03435155749321,-98,-62.3383299983186,43.5900000000279,"Grab Van Veen"
2286,0.18,2.27,-0.56,2.14,0.274669170379639,0.267604053020477,0.262223303318024,-131,-63.0708300009279,43.4236700001005,"Grab Van Veen"
2289,7.44,2.21,-0.58,1.84,0.137183502316475,0.115351237356663,0.100214764475822,-198,-63.6499999989266,43.4983300008034,"Grab Van Veen"
2291,6.66,2.16,0.13,1.56,0.164082571864128,0.128938138484955,0.098194666206837,-201,-63.3099999986061,43.5888300001005,"Grab Van Veen"
2293,3.96,2.98,0.49,2.8,0.104352079331875,0.086062960326672,0.070335663855076,-196,-63.5439999994225,43.5848300000198,"Grab Van Veen"
2294,2.09,3.11,0.77,3.52,0.111197590827942,0.096104681491852,0.086844563484192,-220,-63.6499999980801,43.5866700007063,"Grab Van Veen"
2295,8.35,1.48,-1.15,3.38,0.102550372481346,0.085268147289753,0.075278051197529,-224,-63.6499999980284,43.6666700006169,"Grab Van Veen"
2297,1.34,0.98,-3.94,24.53,0.096311457455158,0.08272810280323,0.0722581371665,-275,-63.1028299996323,43.7111700007403,"Grab Van Veen"
2298,8.17,1.7,-1.17,3.85,0.112768858671188,0.103216603398323,0.098191425204277,-244,-62.9583299984544,43.6653300001512,"Grab Van Veen"
2299,7.84,1.82,-0.83,2.6,0.050358898937702,0.047995243221521,0.045677334070206,-113,-62.6236699986015,43.6708299997778,"Grab Van Veen"
2300,7.61,2.08,-0.62,1.89,0.038216065615416,0.033546380698681,0.029641605913639,-128,-62.5028300005147,43.7570000009285,"Grab Van Veen"
2302,7.75,1.89,-0.65,2.02,0.082720287144184,0.0676289498806,0.058704271912575,-244,-63.1054999991988,43.7513300002498,"Grab Van Veen"
2303,-1.76,3.46,0.66,2.76,0.091984264552593,0.071285918354988,0.059674508869648,-213,-63.5416700000105,43.7500000003174,"Grab Van Veen"
2306,8.41,1.39,-1.16,3.73,0.081142090260983,0.064164891839027,0.050131160765886,-230,-63.5083299995746,43.8333299998921,"Grab Van Veen"
2307,3.47,2.2,1.34,4.97,0.073939770460129,0.054564952850342,0.046716168522835,-272,-63.0374999991398,43.8320000001603,"Grab Van Veen"
2308,8.31,1.5,-1.12,3.38,0.083909749984741,0.072398193180561,0.066892176866531,-266,-62.9599999989778,43.7833300009923,"Grab Van Veen"
2309,7.05,2.13,-0.13,1.54,0.057267304509878,0.054213415831327,0.052558984607458,-171,-62.6208299992918,43.8333299995957,"Grab Van Veen"
2311,6.44,2.16,0.41,1.58,0.072391152381897,0.064837694168091,0.060191057622433,-221,-62.7346699990166,43.9194999990048,"Grab Van Veen"
2313,4.05,3.49,0.31,2.04,0.086475923657417,0.053830496966839,0.038842048496008,-140,-63.0888299985649,43.91800000094,"Grab Van Veen"
2314,7.16,2.39,-0.45,1.78,0.077105775475502,0.058535788208246,0.041922088712454,-204,-63.4233299994146,43.9208299996028,"Grab Van Veen"
2316,7.77,1.27,-1.95,7.1,0.093027301132679,0.08062494546175,0.069989196956158,-224,-63.6513299988185,43.9180000010125,"Grab Van Veen"
2318,7.51,2.04,-0.54,2.03,0.092199169099331,0.083433918654919,0.075401909649372,-180,-63.6499999987429,43.9999999991604,"Grab Van Veen"
2319,7.71,2.03,-0.84,2.51,0.085605673491955,0.073239155113697,0.060648273676634,-206,-63.5403299998201,44.0000000009847,"Grab Van Veen"
2320,1.56,1.3,-0.21,1.94,0.098617382347584,0.061839256435633,0.047328289598227,-180,-63.1861699996302,43.9999999996843,"Grab Van Veen"
2322,7.93,1.74,-0.72,2.39,0.062014758586884,0.049463417381048,0.042676862329245,-172,-62.620829998867,44.0013300004408,"Grab Van Veen"
2323,7.79,1.91,-0.61,1.9,0.062131579965353,0.045652292668819,0.032892484217882,-160,-62.5041699976137,44.0833300004436,"Grab Van Veen"
2326,8.29,1.51,-1.01,2.87,0.117736019194126,0.066570200026035,0.033094678074121,-218,-62.9624999976578,44.0833300004203,"Grab Van Veen"
2327,4.03,3.48,0.22,2.02,0.107535876333714,0.089840397238731,0.078301176428795,-173,-63.426329998405,44.0846699993714,"Grab Van Veen"
2329,2.45,2.82,0.56,4.3,0.118771776556969,0.099837154150009,0.08083713799715,-170,-63.5416699995534,43.5000000003205,"Grab Van Veen"
2332,2.1,0.42,-2.05,27.78,0.057289160788059,0.03302426636219,0.01547668222338,-43,-60.7591699984185,43.8114999993457,"Grab Van Veen"
2333,2.15,0.38,-2.26,27.19,0.057268597185612,0.032874129712582,0.015425937250257,-44,-60.7466699991606,43.8104999999408,"Grab Van Veen"
2334,1.32,0.6,-0.71,4.9,0.056261707097292,0.032616928219795,0.016076261177659,-38,-60.7321699983384,43.8008300005287,"Grab Van Veen"
2335,1.42,0.47,-3.52,37.18,0.055615518242121,0.032503094524145,0.016300709918141,-37,-60.7323300002937,43.7926700001135,"Grab Van Veen"
2336,1.45,0.47,-0.36,7.76,0.05356427654624,0.030893616378307,0.015135761350393,-37,-60.7333300001706,43.7833299998889,"Grab Van Veen"
2337,2.53,0.25,0.67,7.39,0.048473265022039,0.029735887423158,0.01802053116262,-52,-60.6648299997547,43.7514999997091,"Grab Van Veen"
2340,2.31,0.46,-1.08,12.69,0.046299304813147,0.035377491265535,0.026625160127878,-54,-60.4996699995111,43.7918300000184,"Grab Van Veen"
2341,2.11,0.51,-1,9.78,0.046748377382755,0.033680271357298,0.025285463780165,-56,-60.499999999264,43.7503300010228,"Grab Van Veen"
2342,2.31,1.61,-2.62,8.87,0.058445997536182,0.045110389590263,0.038586929440498,-64,-60.49916999784,43.6666700002313,"Grab Van Veen"
2343,-1.74,1.88,0.89,2,0.062054105103016,0.050729490816593,0.045838061720133,-65,-60.4224999985809,43.6701700000779,"Grab Van Veen"
2344,1.31,0.82,-3.01,18.26,0.046431291848421,0.035608299076557,0.028762517496943,-55,-60.4184999993863,43.784169999383,"Grab Van Veen"
2345,2.05,0.43,-2.12,27.82,0.047233920544386,0.038403656333685,0.030725432559848,-41,-60.4203300011071,43.8436699997646,"Grab Van Veen"
2346,1.18,0.54,-0.29,8.38,0.053518377244473,0.044282775372267,0.035068307071924,-30,-60.4914999988098,43.8754999999347,"Grab Van Veen"
2347,1.34,0.56,-2.11,23.44,0.055109966546297,0.046266566962004,0.036951467394829,-35,-60.4939999989225,43.891669999513,"Grab Van Veen"
2348,1.67,0.48,-2.12,26.19,0.049691218882799,0.032280512154102,0.017607243731618,-39,-60.8334999979976,44.001170000653,"IKU Grab 1 cubic metre"
2349,1.5,0.58,-3.92,33.76,0.05772415921092,0.033420138061047,0.014854708686471,-42,-60.8323299994193,43.8329999998515,"Grab Van Veen"
2350,2.25,0.33,-0.56,18.07,0.058804824948311,0.038795758038759,0.021841749548912,-43,-60.7504999999949,43.9581699995949,"Grab Van Veen"
2351,0.39,1.87,-1.07,2.59,0.056634873151779,0.033304195851088,0.014912100508809,-39,-60.8334999994471,43.9165000005401,"Grab Van Veen"
2353,2.15,0.39,-1.99,33.56,0.059352334588766,0.034467183053494,0.016194134950638,-40,-60.7486699998761,43.8326700003035,"Grab Van Veen"
2355,1.7,0.45,-1.56,24.9,0.051138009876013,0.02896936237812,0.014206911437213,-47,-60.7494999995765,43.7518300001081,"Grab Van Veen"
2356,2.58,0.34,0.3,5.41,0.05278767645359,0.032230604439974,0.023215901106596,-64,-60.7503299999342,43.6661700002805,"Grab Van Veen"
2357,2.52,0.26,1.05,8.67,0.048709247261286,0.029763652011752,0.018012966960669,-52,-60.6666699976412,43.7528300003235,"Grab Van Veen"
2358,1.36,0.59,-3.87,32.67,0.053695093840361,0.033484891057014,0.020568018779159,-41,-60.6666700004894,43.7906700008002,"Grab Van Veen"
2359,1.43,0.56,-4.38,37.27,0.060595382004976,0.040627304464579,0.025652157142758,-37,-60.6658299992758,43.8749999993901,"Grab Van Veen"
2360,2.22,0.3,-0.86,32.34,0.058167692273855,0.044075261801481,0.031735498458147,-36,-60.6744999983555,43.9584999995289,"Grab Van Veen"
2361,1.14,0.66,-2.69,21.71,0.050363462418318,0.032797269523144,0.017871633172035,-38,-60.8268299982524,44.001999999541,"Grab Van Veen"
2362,0.72,1.38,-1.99,5.93,0.060754518955946,0.051132276654243,0.04120684042573,-27,-60.5571699984551,43.9426700000564,"IKU Grab 1 cubic metre"
2363,1.39,0.61,-0.72,5.09,0.058802612125874,0.049748964607716,0.039941236376762,-30,-60.5429999991323,43.9276700000787,"IKU Grab 1 cubic metre"
2364,1.45,0.48,-0.7,6.17,0.055182069540024,0.046962846070528,0.037729389965534,-30,-60.5278299996173,43.9058299989558,"IKU Grab 1 cubic metre"
2366,2.22,0.31,-2.09,35.42,0.055728625506163,0.043356567621231,0.032952409237623,-36,-60.5706700006921,43.8663299999974,"IKU Grab 1 cubic metre"
2367,1.51,0.48,-1.73,10.58,0.060659840703011,0.051983114331961,0.042194835841656,-24,-60.4503299987234,43.9324999993688,"IKU Grab 1 cubic metre"
2368,2.28,0.34,-0.92,12.24,0.0509636066854,0.042778629809618,0.034410752356052,-37,-60.417669998448,43.8845000008383,"IKU Grab 1 cubic metre"
2369,1.37,0.53,-0.57,5.89,0.057709198445082,0.033176563680172,0.015191921964288,-42,-60.7718300005737,43.8125000007636,"Grab Van Veen"
2370,1.46,0.46,-1.4,22.14,0.045894365757704,0.030618483200669,0.020220613107085,-51,-60.5831699983413,43.7496700005516,"Grab Van Veen"
2372,1.66,0.57,-4.21,35.86,0.061322655528784,0.036575607955456,0.017787206918001,-34,-60.7499999985688,43.8754999993749,"Grab Van Veen"
2373,2.56,0.34,0.04,6.03,0.052525725215673,0.034346967935562,0.026858381927013,-57,-60.6659999992444,43.6676699997947,"Grab Van Veen"
2374,1.58,0.46,-2.58,32.93,0.060337450355291,0.042900525033474,0.029250202700496,-35,-60.6663299993065,43.9161700011118,"Grab Van Veen"
2375,1.43,0.52,-2.54,26.28,0.058710027486086,0.049687303602695,0.039943128824234,-27,-60.5401699997792,43.9261699991474,"Bedload Trap"
2376,5.18,3,1.17,3.47,0.508073270320892,0.433640509843826,0.368086218833923,-985,-60.222669999889,43.3560000008168,"Gravity Gravity"
2378,1.31,0.73,-3.62,23.21,0.065406620502472,0.054275035858154,0.047258447855711,-29,-60.1904400006241,43.8864299996937,"Push Push"
2379,1.4,0.57,-3.67,32.04,0.065406620502472,0.054275035858154,0.047258447855711,-29,-60.1904400006241,43.8864299996937,"Push Push"
2380,1.57,0.42,-1.8,26.4,0.065406620502472,0.054275035858154,0.047258447855711,-29,-60.1904400006241,43.8864299996937,"Push Push"
2382,1.59,0.56,-2.88,26.39,0.067417673766613,0.055635776370764,0.048141937702894,-27,-60.1839899999684,43.8826899996959,"Push Push"
2383,1.6,0.65,-3.19,23.36,0.067417673766613,0.055635776370764,0.048141937702894,-27,-60.1839899999684,43.8826899996959,"Push Push"
2384,1.76,0.41,-0.94,17.15,0.067417673766613,0.055635776370764,0.048141937702894,-27,-60.1839899999684,43.8826899996959,"Push Push"
2385,1.59,0.58,-2.93,25.66,0.067417673766613,0.055635776370764,0.048141937702894,-27,-60.1839899999684,43.8826899996959,"Push Push"
2386,2.13,0.56,-5.53,50.42,0.069272689521313,0.057182185351849,0.049474842846394,-27,-60.1796099997228,43.880160000264,"Push Push"
2387,2.02,0.64,-4.15,32.03,0.069272689521313,0.057182185351849,0.049474842846394,-27,-60.1796099997228,43.880160000264,"Push Push"
2388,2.54,0.51,0.3,16.27,0.109981715679169,0.106089562177658,0.102868974208832,-29,-59.6605000001839,43.9368300012674,"Grab Shipek"
2389,2.43,0.61,0.03,9.46,0.111310392618179,0.107322290539742,0.104185037314892,-29,-59.6638299987336,43.9366699991244,"Grab Shipek"
2390,2.38,0.67,0.04,6.93,0.110418483614922,0.106694884598255,0.103650607168674,-29,-59.663829999498,43.9385000003031,"Grab Shipek"
2391,2.7,0.35,3.21,53.72,0.101542845368385,0.097656190395355,0.093348696827888,-30,-59.6574999990232,43.9426700001591,"Grab Shipek"
2392,2.53,0.55,-0.01,12.67,0.109610386192799,0.105677589774132,0.102207764983177,-29,-59.6633299998245,43.9425000005813,"Grab Shipek"
2393,2.48,0.59,0.09,9.96,0.110418483614922,0.106694884598255,0.103650607168674,-29,-59.6636699992338,43.9403299994991,"Grab Shipek"
2394,2.6,0.43,0.67,26.45,0.108214981853962,0.104322791099548,0.100717417895794,-30,-59.6605000002695,43.9418300001569,"Grab Shipek"
2395,2.69,0.32,-0.65,5.52,0.101542845368385,0.097656190395355,0.093348696827888,-30,-59.6569999993329,43.941830000426,"Grab Shipek"
2396,1.39,0.48,1.41,7.06,0.135453417897224,0.12789049744606,0.11751164495945,-34,-59.8800000005024,44.0073300003882,"Grab Shipek"
2397,0.81,0.64,-0.31,9.61,0.135453417897224,0.12789049744606,0.11751164495945,-34,-59.8798299985072,44.0058299999706,"Grab Shipek"
2398,1.38,0.6,0.11,6.32,0.135453417897224,0.12789049744606,0.11751164495945,-34,-59.8816699986221,44.0045000005286,"Grab Shipek"
2399,0.66,0.62,-0.92,9.92,0.132582813501358,0.124715358018875,0.114727146923542,-33,-59.867669998968,44.0050000000838,"Grab Shipek"
2400,1.85,0.59,-0.59,5.15,0.130068972706795,0.122353509068489,0.112444788217545,-35,-59.8656699983706,44.0091700007888,"Grab Shipek"
2401,1.41,0.54,0.48,4.67,0.132582813501358,0.124715358018875,0.114727146923542,-33,-59.8679999996515,44.0071699997623,"Grab Shipek"
2402,2.51,0.72,3.12,34.66,0.110418483614922,0.106694884598255,0.103650607168674,-29,-59.6641699977804,43.9413300004318,"Grab Unknown"
2403,2.45,0.79,3.51,31.87,0.110418483614922,0.106694884598255,0.103650607168674,-29,-59.6663299979113,43.9398300001065,"Grab Unknown"
